CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,Churn
C05340,31,F,33,113.18,3734.94,Month-to-Month,Bank Transfer,No
C05341,57,F,5,75.04,375.2,One Year,Bank Transfer,No
C05342,21,M,28,82.03,2296.84,One Year,Mailed Check,No
C05343,69,F,24,86.47,2075.28,One Year,Electronic Check,Yes
C05344,28,M,17,76.14,1294.38,Month-to-Month,Electronic Check,No
C05345,48,M,50,105.68,5284.0,One Year,Credit Card,No
C05346,60,F,39,80.97,3157.83,Month-to-Month,Credit Card,No
C05347,49,M,48,110.78,5317.44,One Year,Electronic Check,Yes
C05348,44,F,40,78.23,3129.2,Month-to-Month,Credit Card,No
C05349,47,M,44,37.11,1632.84,One Year,Bank Transfer,No
C05350,60,M,46,111.36,5122.56,Two Year,Bank Transfer,No
C05351,19,M,51,88.16,4496.16,Two Year,Mailed Check,No
C05352,66,F,11,89.92,989.12,Month-to-Month,Bank Transfer,No
C05353,26,M,12,118.55,1422.6,One Year,Credit Card,No
C05354,45,M,13,27.52,357.76,Two Year,Credit Card,No
C05355,48,M,8,62.86,502.88,One Year,Credit Card,No
C05356,51,F,1,43.91,43.91,One Year,Credit Card,No
C05357,32,M,9,83.04,747.36,One Year,Electronic Check,Yes
C05358,65,F,28,100.68,2819.04,Two Year,Electronic Check,No
C05359,42,M,2,116.63,233.26,Month-to-Month,Electronic Check,Yes
C05360,53,M,14,65.46,916.44,Two Year,Electronic Check,No
C05361,25,M,13,98.62,1282.06,Month-to-Month,Bank Transfer,No
C05362,26,F,48,111.71,5362.08,Two Year,Credit Card,No
C05363,54,M,2,88.33,176.66,One Year,Bank Transfer,No
C05364,65,M,4,44.27,177.08,One Year,Credit Card,No
C05365,62,M,12,80.79,969.48,One Year,Electronic Check,No
C05366,56,M,48,117.0,5616.0,Two Year,Bank Transfer,No
C05367,49,F,10,118.76,1187.6,Two Year,Credit Card,Yes
C05368,69,M,3,84.24,252.72,Month-to-Month,Electronic Check,No
C05369,34,M,4,108.7,434.8,Two Year,Mailed Check,No
C05370,52,M,6,40.03,240.18,Month-to-Month,Credit Card,Yes
C05371,54,M,23,44.61,1026.03,Two Year,Mailed Check,No
C05372,36,F,5,115.29,576.45,One Year,Credit Card,Yes
C05373,61,M,50,33.52,1676.0,Two Year,Electronic Check,Yes
C05374,46,M,3,39.11,117.33,One Year,Bank Transfer,No
C05375,24,F,10,62.05,620.5,Two Year,Credit Card,No
C05376,45,M,43,78.96,3395.28,Month-to-Month,Mailed Check,Yes
C05377,26,M,19,80.38,1527.22,Two Year,Electronic Check,No
C05378,45,M,14,49.2,688.8,One Year,Credit Card,No
C05379,23,F,21,112.06,2353.26,Two Year,Mailed Check,No
C05380,46,M,43,111.51,4794.93,Month-to-Month,Credit Card,No
C05381,34,F,28,59.21,1657.88,Month-to-Month,Mailed Check,Yes
C05382,33,F,21,63.43,1332.03,Month-to-Month,Credit Card,Yes
C05383,40,F,36,90.25,3249.0,Month-to-Month,Bank Transfer,No
C05384,48,F,24,86.3,2071.2,Two Year,Bank Transfer,No
C05385,20,F,54,58.23,3144.42,Month-to-Month,Bank Transfer,No
C05386,38,F,38,61.42,2333.96,Two Year,Bank Transfer,Yes
C05387,43,F,17,54.8,931.6,Two Year,Electronic Check,No
C05388,53,M,22,43.54,957.88,Two Year,Bank Transfer,No
C05389,59,M,19,65.81,1250.39,Month-to-Month,Credit Card,No
C05390,54,F,45,88.64,3988.8,Month-to-Month,Electronic Check,No
C05391,39,F,54,94.2,5086.8,Two Year,Credit Card,No
C05392,59,F,10,97.89,978.9,Two Year,Mailed Check,No
C05393,29,F,11,57.47,632.17,Two Year,Bank Transfer,No
C05394,59,F,38,96.46,3665.48,One Year,Credit Card,No
C05395,30,F,2,20.65,41.3,One Year,Credit Card,No
C05396,28,M,33,67.7,2234.1,Month-to-Month,Credit Card,No
C05397,33,M,43,99.39,4273.77,One Year,Mailed Check,No
C05398,25,F,31,83.0,2573.0,Two Year,Mailed Check,No
C05399,57,F,48,67.41,3235.68,Two Year,Mailed Check,No
C05400,57,F,35,84.46,2956.1,Month-to-Month,Credit Card,No
C05401,62,M,37,110.69,4095.53,Month-to-Month,Mailed Check,No
C05402,19,F,47,76.64,3602.08,One Year,Bank Transfer,Yes
C05403,47,M,47,99.98,4699.06,Two Year,Mailed Check,Yes
C05404,47,M,36,118.07,4250.52,Month-to-Month,Mailed Check,No
C05405,29,M,23,90.56,2082.88,Month-to-Month,Credit Card,No
C05406,27,F,36,77.33,2783.88,One Year,Credit Card,No
C05407,61,F,40,23.75,950.0,Month-to-Month,Credit Card,Yes
C05408,28,M,39,57.45,2240.55,One Year,Credit Card,No
C05409,32,M,26,76.54,1990.04,Two Year,Bank Transfer,No
C05410,33,M,25,99.72,2493.0,One Year,Credit Card,No
C05411,34,M,17,63.81,1084.77,Month-to-Month,Electronic Check,Yes
C05412,43,F,15,116.01,1740.15,One Year,Electronic Check,No
C05413,19,M,37,47.18,1745.66,One Year,Credit Card,No
C05414,67,F,45,94.46,4250.7,Two Year,Credit Card,No
C05415,29,M,4,61.9,247.6,One Year,Bank Transfer,No
C05416,68,F,22,68.6,1509.2,Month-to-Month,Electronic Check,No
C05417,43,M,17,100.25,1704.25,Month-to-Month,Mailed Check,No
C05418,40,F,22,49.62,1091.64,Two Year,Bank Transfer,No
C05419,35,F,17,29.68,504.56,Two Year,Mailed Check,Yes
C05420,49,F,14,72.03,1008.42,Two Year,Credit Card,No
C05421,66,M,14,72.88,1020.32,Month-to-Month,Electronic Check,Yes
C05422,55,F,17,99.72,1695.24,One Year,Mailed Check,No
C05423,64,M,8,116.83,934.64,Month-to-Month,Electronic Check,No
C05424,20,F,34,25.53,868.02,Month-to-Month,Mailed Check,No
C05425,55,F,26,79.17,2058.42,Two Year,Bank Transfer,No
C05426,20,M,45,88.13,3965.85,Two Year,Credit Card,No
C05427,47,F,30,118.58,3557.4,One Year,Electronic Check,No
C05428,18,F,22,114.26,2513.72,One Year,Bank Transfer,No
C05429,47,M,16,91.25,1460.0,One Year,Electronic Check,No
C05430,62,F,30,72.18,2165.4,One Year,Mailed Check,No
C05431,49,F,16,36.15,578.4,Month-to-Month,Mailed Check,Yes
C05432,45,F,38,58.42,2219.96,One Year,Credit Card,No
C05433,38,F,54,78.51,4239.54,Month-to-Month,Mailed Check,No
C05434,63,M,24,92.52,2220.48,Month-to-Month,Credit Card,Yes
C05435,30,F,36,83.54,3007.44,One Year,Credit Card,No
C05436,44,F,35,91.41,3199.35,One Year,Bank Transfer,Yes
C05437,53,F,6,62.92,377.52,Month-to-Month,Credit Card,No
C05438,24,F,4,92.76,371.04,Two Year,Bank Transfer,No
C05439,39,F,18,34.37,618.66,One Year,Electronic Check,No
C05440,27,F,6,36.26,217.56,Two Year,Mailed Check,No
C05441,56,F,26,36.28,943.28,Month-to-Month,Mailed Check,No
C05442,32,F,37,109.09,4036.33,Two Year,Mailed Check,Yes
C05443,32,M,27,27.6,745.2,Month-to-Month,Credit Card,No
C05444,21,M,41,100.15,4106.15,Two Year,Bank Transfer,No
C05445,49,M,11,43.36,476.96,Two Year,Bank Transfer,No
C05446,40,M,38,66.84,2539.92,Two Year,Bank Transfer,No
C05447,23,F,16,111.6,1785.6,Month-to-Month,Credit Card,Yes
C05448,41,F,19,78.59,1493.21,Month-to-Month,Mailed Check,No
C05449,37,M,43,41.01,1763.43,Month-to-Month,Mailed Check,No
C05450,54,M,53,48.41,2565.73,One Year,Bank Transfer,No
C05451,37,M,15,112.04,1680.6,Month-to-Month,Credit Card,Yes
C05452,29,F,26,62.71,1630.46,One Year,Mailed Check,Yes
C05453,50,F,56,78.7,4407.2,Month-to-Month,Credit Card,Yes
C05454,45,M,41,65.99,2705.59,One Year,Electronic Check,Yes
C05455,25,M,56,57.84,3239.04,Two Year,Electronic Check,No
C05456,18,M,31,42.33,1312.23,Two Year,Credit Card,No
C05457,54,M,19,88.62,1683.78,Month-to-Month,Electronic Check,Yes
C05458,39,M,57,91.82,5233.74,One Year,Mailed Check,No
C05459,23,F,51,47.49,2421.99,Two Year,Bank Transfer,No
C05460,38,M,24,98.9,2373.6,Two Year,Credit Card,No
C05461,49,F,58,105.45,6116.1,One Year,Electronic Check,No
C05462,52,M,9,112.07,1008.63,Month-to-Month,Bank Transfer,No
C05463,32,M,23,36.12,830.76,Two Year,Mailed Check,No
C05464,22,F,4,50.39,201.56,Month-to-Month,Mailed Check,No
C05465,63,M,10,106.04,1060.4,Month-to-Month,Credit Card,No
C05466,67,F,9,39.85,358.65,One Year,Bank Transfer,No
C05467,65,F,19,20.35,386.65,One Year,Mailed Check,No
C05468,23,M,15,107.08,1606.2,Two Year,Credit Card,Yes
C05469,42,M,51,52.64,2684.64,One Year,Electronic Check,No
C05470,63,F,34,61.45,2089.3,Two Year,Bank Transfer,Yes
C05471,57,F,42,64.63,2714.46,Two Year,Mailed Check,No
C05472,46,M,19,104.83,1991.77,Two Year,Electronic Check,No
C05473,24,F,49,53.79,2635.71,Month-to-Month,Bank Transfer,No
C05474,57,M,52,109.23,5679.96,Month-to-Month,Bank Transfer,No
C05475,30,F,56,81.69,4574.64,One Year,Bank Transfer,No
C05476,55,M,21,72.73,1527.33,One Year,Mailed Check,Yes
C05477,35,F,34,52.56,1787.04,Two Year,Bank Transfer,No
C05478,19,F,51,44.37,2262.87,Two Year,Electronic Check,No
C05479,25,M,17,82.41,1400.97,Month-to-Month,Mailed Check,No
C05480,28,F,18,64.69,1164.42,Month-to-Month,Bank Transfer,No
C05481,50,F,17,111.05,1887.85,Two Year,Electronic Check,Yes
C05482,55,F,2,69.16,138.32,Two Year,Mailed Check,Yes
C05483,65,F,51,71.18,3630.18,One Year,Bank Transfer,Yes
C05484,44,F,1,61.67,61.67,Two Year,Credit Card,No
C05485,37,F,43,98.93,4253.99,Two Year,Credit Card,No
C05486,29,F,57,62.48,3561.36,Two Year,Bank Transfer,Yes
C05487,60,M,10,46.93,469.3,Month-to-Month,Credit Card,No
C05488,48,F,37,106.2,3929.4,Month-to-Month,Mailed Check,No
C05489,44,F,48,79.68,3824.64,One Year,Bank Transfer,No
C05490,49,M,56,79.15,4432.4,One Year,Electronic Check,No
C05491,27,F,5,81.08,405.4,One Year,Credit Card,No
C05492,20,F,56,91.88,5145.28,Two Year,Bank Transfer,No
C05493,62,M,55,51.31,2822.05,Two Year,Mailed Check,No
C05494,44,F,12,23.38,280.56,Month-to-Month,Bank Transfer,No
C05495,52,F,36,101.06,3638.16,Two Year,Electronic Check,No
C05496,48,M,31,32.89,1019.59,Two Year,Electronic Check,No
C05497,32,M,55,92.18,5069.9,Month-to-Month,Bank Transfer,No
C05498,33,F,38,28.23,1072.74,One Year,Bank Transfer,No
C05499,30,F,51,57.53,2934.03,Two Year,Bank Transfer,No
C05500,66,M,9,26.3,236.7,Month-to-Month,Bank Transfer,No
C05501,52,F,44,72.22,3177.68,Month-to-Month,Mailed Check,No
C05502,69,M,26,85.31,2218.06,One Year,Bank Transfer,No
C05503,28,M,15,37.14,557.1,Month-to-Month,Mailed Check,No
C05504,38,M,16,57.16,914.56,One Year,Bank Transfer,No
C05505,68,F,13,113.02,1469.26,One Year,Mailed Check,No
C05506,28,M,25,64.24,1606.0,One Year,Electronic Check,No
C05507,47,M,30,100.25,3007.5,One Year,Credit Card,No
C05508,65,M,53,112.72,5974.16,One Year,Bank Transfer,No
C05509,52,F,56,117.43,6576.08,Month-to-Month,Bank Transfer,No
C05510,39,F,7,109.83,768.81,Two Year,Electronic Check,No
C05511,55,F,57,51.74,2949.18,One Year,Credit Card,Yes
C05512,48,M,55,116.26,6394.3,One Year,Electronic Check,Yes
C05513,31,F,52,101.24,5264.48,Two Year,Electronic Check,No
C05514,41,F,4,103.72,414.88,Two Year,Bank Transfer,No
C05515,67,M,43,21.52,925.36,One Year,Bank Transfer,No
C05516,66,M,40,115.42,4616.8,Two Year,Electronic Check,Yes
C05517,49,F,38,97.81,3716.78,One Year,Bank Transfer,No
C05518,53,F,57,96.8,5517.6,Month-to-Month,Bank Transfer,Yes
C05519,49,M,30,28.15,844.5,Two Year,Bank Transfer,No
C05520,32,F,10,43.26,432.6,Two Year,Credit Card,Yes
C05521,60,M,30,116.23,3486.9,Month-to-Month,Credit Card,No
C05522,52,M,39,70.07,2732.73,Two Year,Bank Transfer,Yes
C05523,20,F,7,59.79,418.53,Month-to-Month,Electronic Check,No
C05524,33,F,36,103.99,3743.64,One Year,Credit Card,No
C05525,22,F,35,28.73,1005.55,Two Year,Electronic Check,Yes
C05526,38,F,24,61.69,1480.56,Two Year,Mailed Check,No
C05527,27,M,39,57.57,2245.23,Month-to-Month,Mailed Check,No
C05528,36,F,36,54.99,1979.64,One Year,Bank Transfer,No
C05529,42,F,45,50.77,2284.65,One Year,Electronic Check,No
C05530,21,F,20,41.01,820.2,Month-to-Month,Electronic Check,No
C05531,46,M,49,37.29,1827.21,Two Year,Mailed Check,No
C05532,36,F,32,84.04,2689.28,Two Year,Credit Card,No
C05533,60,F,59,111.94,6604.46,Month-to-Month,Electronic Check,No
C05534,19,M,39,70.89,2764.71,Month-to-Month,Electronic Check,No
C05535,27,M,49,49.8,2440.2,Month-to-Month,Credit Card,No
C05536,60,M,26,35.92,933.92,Two Year,Bank Transfer,No
C05537,42,M,26,103.01,2678.26,Month-to-Month,Mailed Check,No
C05538,37,M,36,117.15,4217.4,One Year,Electronic Check,Yes
C05539,65,F,43,54.92,2361.56,Month-to-Month,Bank Transfer,No
C05540,36,M,35,49.1,1718.5,One Year,Bank Transfer,No
C05541,40,M,43,80.15,3446.45,One Year,Bank Transfer,Yes
C05542,41,M,35,97.53,3413.55,Month-to-Month,Credit Card,No
C05543,28,M,12,65.54,786.48,One Year,Bank Transfer,No
C05544,63,M,33,83.01,2739.33,Two Year,Electronic Check,Yes
C05545,51,M,36,91.65,3299.4,Month-to-Month,Bank Transfer,No
C05546,45,M,14,116.06,1624.84,Two Year,Bank Transfer,Yes
C05547,22,M,33,36.5,1204.5,Two Year,Bank Transfer,No
C05548,22,F,46,119.74,5508.04,One Year,Mailed Check,Yes
C05549,68,F,45,59.22,2664.9,Two Year,Electronic Check,No
C05550,38,F,45,92.32,4154.4,Two Year,Mailed Check,No
C05551,29,M,24,77.24,1853.76,Month-to-Month,Mailed Check,No
C05552,67,M,15,68.67,1030.05,Month-to-Month,Bank Transfer,No
C05553,21,M,31,89.81,2784.11,Two Year,Bank Transfer,Yes
C05554,66,F,17,59.58,1012.86,One Year,Bank Transfer,No
C05555,59,M,12,32.61,391.32,One Year,Credit Card,No
C05556,37,M,22,68.89,1515.58,Month-to-Month,Electronic Check,No
C05557,55,M,23,72.19,1660.37,Month-to-Month,Credit Card,No
C05558,42,F,26,40.19,1044.94,Month-to-Month,Electronic Check,No
C05559,31,F,14,113.56,1589.84,One Year,Bank Transfer,No
C05560,28,M,12,42.75,513.0,Month-to-Month,Electronic Check,No
C05561,49,F,50,60.92,3046.0,Two Year,Electronic Check,No
C05562,28,M,4,35.49,141.96,One Year,Mailed Check,Yes
C05563,35,M,59,73.58,4341.22,Two Year,Electronic Check,No
C05564,44,F,46,50.76,2334.96,Month-to-Month,Electronic Check,No
C05565,35,F,51,68.93,3515.43,One Year,Mailed Check,No
C05566,40,F,13,42.46,551.98,Month-to-Month,Credit Card,Yes
C05567,28,F,57,25.38,1446.66,One Year,Electronic Check,No
C05568,38,M,55,97.92,5385.6,Month-to-Month,Credit Card,No
C05569,61,M,18,84.11,1513.98,One Year,Credit Card,No
C05570,22,F,43,54.07,2325.01,One Year,Bank Transfer,No
C05571,40,F,28,24.75,693.0,One Year,Electronic Check,No
C05572,58,M,38,106.56,4049.28,Two Year,Mailed Check,No
C05573,42,M,41,36.98,1516.18,Month-to-Month,Mailed Check,No
C05574,58,M,44,113.07,4975.08,Month-to-Month,Bank Transfer,Yes
C05575,27,M,19,67.86,1289.34,One Year,Mailed Check,No
C05576,39,F,46,54.04,2485.84,Two Year,Electronic Check,No
C05577,36,F,47,94.18,4426.46,One Year,Credit Card,No
C05578,18,F,43,107.68,4630.24,Month-to-Month,Credit Card,No
C05579,24,M,38,57.07,2168.66,Month-to-Month,Mailed Check,Yes
C05580,21,M,46,60.73,2793.58,One Year,Mailed Check,No
C05581,18,F,3,63.32,189.96,One Year,Mailed Check,Yes
C05582,32,F,19,112.23,2132.37,One Year,Credit Card,No
C05583,57,F,20,89.26,1785.2,Month-to-Month,Electronic Check,No
C05584,29,M,25,44.76,1119.0,One Year,Electronic Check,Yes
C05585,39,F,11,38.5,423.5,One Year,Electronic Check,No
C05586,39,M,56,43.04,2410.24,Month-to-Month,Electronic Check,No
C05587,67,F,17,46.36,788.12,One Year,Electronic Check,No
C05588,64,F,59,43.02,2538.18,Two Year,Bank Transfer,No
C05589,34,F,49,85.85,4206.65,Month-to-Month,Mailed Check,No
C05590,46,M,55,31.59,1737.45,One Year,Electronic Check,Yes
C05591,63,M,35,58.74,2055.9,One Year,Bank Transfer,Yes
C05592,31,M,14,82.51,1155.14,Month-to-Month,Electronic Check,Yes
C05593,67,M,59,49.09,2896.31,Month-to-Month,Mailed Check,No
C05594,37,M,39,26.53,1034.67,Two Year,Electronic Check,No
C05595,67,M,57,28.18,1606.26,One Year,Electronic Check,Yes
C05596,65,F,19,32.6,619.4,One Year,Electronic Check,No
C05597,50,M,3,103.58,310.74,One Year,Mailed Check,No
C05598,60,F,34,85.79,2916.86,Month-to-Month,Credit Card,No
C05599,32,M,58,26.45,1534.1,Month-to-Month,Mailed Check,Yes
C05600,29,F,49,59.11,2896.39,Month-to-Month,Credit Card,No
C05601,57,F,41,47.86,1962.26,One Year,Bank Transfer,No
C05602,37,M,22,77.8,1711.6,One Year,Bank Transfer,No
C05603,47,F,38,72.28,2746.64,Month-to-Month,Electronic Check,No
C05604,55,M,56,68.11,3814.16,Two Year,Electronic Check,No
C05605,20,M,27,51.45,1389.15,One Year,Electronic Check,No
C05606,45,M,21,33.78,709.38,Two Year,Mailed Check,No
C05607,43,M,41,94.24,3863.84,Month-to-Month,Electronic Check,Yes
C05608,47,F,31,107.99,3347.69,One Year,Credit Card,No
C05609,30,M,27,114.42,3089.34,Two Year,Bank Transfer,No
C05610,30,F,37,25.86,956.82,One Year,Bank Transfer,Yes
C05611,19,F,2,93.99,187.98,Two Year,Bank Transfer,No
C05612,54,F,54,92.65,5003.1,One Year,Credit Card,No
C05613,66,M,47,114.71,5391.37,Two Year,Electronic Check,No
C05614,55,F,9,45.29,407.61,Two Year,Credit Card,No
C05615,19,M,19,94.22,1790.18,Month-to-Month,Credit Card,No
C05616,53,F,42,25.46,1069.32,Month-to-Month,Mailed Check,Yes
C05617,43,M,36,83.12,2992.32,Two Year,Mailed Check,No
C05618,28,M,10,55.08,550.8,One Year,Bank Transfer,Yes
C05619,25,M,59,96.89,5716.51,Two Year,Credit Card,Yes
C05620,61,M,40,106.33,4253.2,One Year,Bank Transfer,No
C05621,57,F,54,56.48,3049.92,One Year,Credit Card,No
C05622,60,F,45,72.56,3265.2,One Year,Bank Transfer,No
C05623,39,M,39,31.74,1237.86,One Year,Bank Transfer,No
C05624,37,F,7,61.69,431.83,Month-to-Month,Electronic Check,Yes
C05625,25,M,4,56.08,224.32,Two Year,Bank Transfer,No
C05626,46,M,15,38.31,574.65,One Year,Mailed Check,No
C05627,57,F,12,109.45,1313.4,Month-to-Month,Credit Card,No
C05628,43,M,48,34.81,1670.88,One Year,Bank Transfer,No
C05629,47,M,6,83.57,501.42,One Year,Credit Card,Yes
C05630,34,M,9,109.01,981.09,Month-to-Month,Bank Transfer,No
C05631,37,M,35,111.2,3892.0,Month-to-Month,Mailed Check,No
C05632,69,M,8,99.32,794.56,One Year,Electronic Check,No
C05633,33,F,7,37.61,263.27,Two Year,Electronic Check,Yes
C05634,63,F,4,101.74,406.96,Month-to-Month,Credit Card,No
C05635,60,F,58,47.66,2764.28,Two Year,Bank Transfer,Yes
C05636,24,M,13,112.24,1459.12,One Year,Mailed Check,No
C05637,33,M,19,90.91,1727.29,One Year,Credit Card,No
C05638,62,M,7,98.53,689.71,One Year,Electronic Check,No
C05639,64,M,10,28.5,285.0,One Year,Credit Card,No
C05640,65,M,25,78.28,1957.0,One Year,Credit Card,No
C05641,44,M,44,102.11,4492.84,One Year,Bank Transfer,No
C05642,40,F,58,106.16,6157.28,Two Year,Mailed Check,No
C05643,41,M,35,22.86,800.1,Month-to-Month,Electronic Check,Yes
C05644,26,F,58,113.92,6607.36,One Year,Electronic Check,No
C05645,52,M,25,24.33,608.25,Month-to-Month,Mailed Check,No
C05646,68,F,29,81.45,2362.05,Two Year,Bank Transfer,No
C05647,37,M,56,89.34,5003.04,One Year,Mailed Check,Yes
C05648,54,F,12,30.73,368.76,One Year,Mailed Check,Yes
C05649,59,F,51,24.8,1264.8,Month-to-Month,Bank Transfer,No
C05650,34,M,47,98.49,4629.03,Month-to-Month,Bank Transfer,No
C05651,64,M,40,58.47,2338.8,Month-to-Month,Electronic Check,No
C05652,48,F,12,30.71,368.52,One Year,Electronic Check,No
C05653,25,M,52,96.27,5006.04,Month-to-Month,Bank Transfer,No
C05654,32,M,6,104.92,629.52,Month-to-Month,Credit Card,Yes
C05655,48,M,10,78.74,787.4,Two Year,Electronic Check,No
C05656,47,F,2,36.12,72.24,One Year,Bank Transfer,No
C05657,63,M,56,21.52,1205.12,One Year,Bank Transfer,No
C05658,37,F,45,90.08,4053.6,One Year,Credit Card,No
C05659,56,F,25,75.01,1875.25,Month-to-Month,Mailed Check,Yes
C05660,29,M,7,85.08,595.56,Two Year,Bank Transfer,No
C05661,66,F,40,101.32,4052.8,Month-to-Month,Credit Card,No
C05662,34,M,23,63.42,1458.66,One Year,Credit Card,No
C05663,59,M,48,32.45,1557.6,Month-to-Month,Electronic Check,No
C05664,47,F,11,114.0,1254.0,One Year,Bank Transfer,No
C05665,46,F,58,74.53,4322.74,Month-to-Month,Electronic Check,No
C05666,36,F,36,81.53,2935.08,Month-to-Month,Mailed Check,No
C05667,63,F,49,113.34,5553.66,One Year,Mailed Check,No
C05668,28,F,48,113.16,5431.68,Month-to-Month,Electronic Check,No
C05669,51,M,51,77.21,3937.71,One Year,Electronic Check,Yes
C05670,67,F,23,49.76,1144.48,Month-to-Month,Bank Transfer,No
C05671,24,M,59,119.71,7062.89,Month-to-Month,Bank Transfer,No
C05672,61,M,43,88.08,3787.44,Month-to-Month,Bank Transfer,No
C05673,51,F,7,60.84,425.88,One Year,Mailed Check,No
C05674,37,F,27,75.98,2051.46,Month-to-Month,Electronic Check,No
C05675,67,F,13,61.58,800.54,Month-to-Month,Credit Card,Yes
C05676,55,F,51,108.83,5550.33,Two Year,Electronic Check,No
C05677,41,F,17,68.25,1160.25,Two Year,Credit Card,No
C05678,27,M,32,102.35,3275.2,One Year,Bank Transfer,No
C05679,49,M,26,104.02,2704.52,One Year,Bank Transfer,No
C05680,69,M,57,102.43,5838.51,One Year,Electronic Check,No
C05681,32,F,22,92.22,2028.84,One Year,Credit Card,No
C05682,54,F,13,105.49,1371.37,Month-to-Month,Mailed Check,No
C05683,37,M,12,58.72,704.64,Month-to-Month,Bank Transfer,No
C05684,20,F,7,31.47,220.29,One Year,Bank Transfer,No
C05685,54,F,1,104.25,104.25,One Year,Electronic Check,No
C05686,57,F,33,69.82,2304.06,Two Year,Electronic Check,No
C05687,25,M,52,32.74,1702.48,One Year,Mailed Check,No
C05688,57,F,55,31.53,1734.15,Two Year,Electronic Check,No
C05689,61,M,14,35.92,502.88,One Year,Mailed Check,No
C05690,40,F,59,95.1,5610.9,One Year,Credit Card,Yes
C05691,57,F,47,91.09,4281.23,Month-to-Month,Mailed Check,No
C05692,28,M,43,40.38,1736.34,One Year,Credit Card,Yes
C05693,63,F,56,104.69,5862.64,Two Year,Bank Transfer,No
C05694,25,F,58,48.13,2791.54,Month-to-Month,Electronic Check,No
C05695,46,F,41,99.3,4071.3,Two Year,Bank Transfer,No
C05696,47,M,17,68.88,1170.96,One Year,Mailed Check,No
C05697,27,F,4,93.15,372.6,Month-to-Month,Mailed Check,No
C05698,56,F,52,58.14,3023.28,Two Year,Mailed Check,Yes
C05699,45,F,51,54.71,2790.21,One Year,Credit Card,No
C05700,66,F,39,104.14,4061.46,Two Year,Bank Transfer,No
C05701,53,F,1,23.53,23.53,One Year,Bank Transfer,No
C05702,30,M,41,117.47,4816.27,Two Year,Mailed Check,No
C05703,49,M,45,84.82,3816.9,One Year,Electronic Check,Yes
C05704,53,F,24,63.25,1518.0,Two Year,Bank Transfer,No
C05705,54,F,34,82.81,2815.54,Month-to-Month,Electronic Check,No
C05706,43,M,34,32.27,1097.18,One Year,Bank Transfer,No
C05707,39,F,24,71.41,1713.84,One Year,Mailed Check,No
C05708,21,F,59,118.51,6992.09,Two Year,Mailed Check,No
C05709,48,F,15,43.53,652.95,One Year,Bank Transfer,No
C05710,35,F,17,92.23,1567.91,Month-to-Month,Credit Card,No
C05711,55,F,13,63.5,825.5,Two Year,Credit Card,No
C05712,41,F,7,85.25,596.75,Two Year,Bank Transfer,Yes
C05713,40,F,9,40.49,364.41,Two Year,Mailed Check,No
C05714,39,F,44,67.05,2950.2,Month-to-Month,Bank Transfer,No
C05715,19,M,35,118.01,4130.35,Month-to-Month,Electronic Check,No
C05716,48,M,23,39.53,909.19,One Year,Mailed Check,No
C05717,28,F,54,83.64,4516.56,Two Year,Credit Card,No
C05718,45,F,47,77.56,3645.32,Month-to-Month,Credit Card,No
C05719,63,F,39,76.51,2983.89,One Year,Bank Transfer,Yes
C05720,49,F,23,81.51,1874.73,Month-to-Month,Electronic Check,No
C05721,22,M,26,70.22,1825.72,Month-to-Month,Mailed Check,No
C05722,55,M,1,21.69,21.69,Month-to-Month,Credit Card,No
C05723,27,M,14,110.01,1540.14,One Year,Bank Transfer,No
C05724,57,M,32,102.7,3286.4,Month-to-Month,Bank Transfer,No
C05725,63,F,51,37.42,1908.42,Month-to-Month,Mailed Check,No
C05726,41,F,48,61.33,2943.84,Month-to-Month,Bank Transfer,No
C05727,52,F,10,97.05,970.5,Two Year,Bank Transfer,No
C05728,61,M,1,118.01,118.01,Month-to-Month,Bank Transfer,Yes
C05729,65,F,5,115.11,575.55,Two Year,Credit Card,Yes
C05730,40,F,3,109.94,329.82,Month-to-Month,Credit Card,No
C05731,34,M,49,35.84,1756.16,Two Year,Electronic Check,Yes
C05732,18,M,50,111.45,5572.5,Month-to-Month,Mailed Check,No
C05733,48,M,58,107.84,6254.72,Two Year,Mailed Check,No
C05734,48,M,53,57.69,3057.57,Two Year,Mailed Check,Yes
C05735,59,M,27,59.45,1605.15,Two Year,Mailed Check,No
C05736,59,F,51,65.99,3365.49,Month-to-Month,Bank Transfer,No
C05737,51,F,54,85.62,4623.48,One Year,Mailed Check,No
C05738,26,M,57,46.08,2626.56,Two Year,Electronic Check,No
C05739,39,F,22,22.29,490.38,Two Year,Mailed Check,No
C05740,30,F,18,34.12,614.16,Two Year,Mailed Check,No
C05741,42,F,16,64.01,1024.16,Two Year,Bank Transfer,No
C05742,65,F,2,48.2,96.4,Two Year,Bank Transfer,No
C05743,35,M,47,96.45,4533.15,One Year,Bank Transfer,No
C05744,68,F,13,30.67,398.71,Month-to-Month,Electronic Check,No
C05745,29,F,45,111.75,5028.75,One Year,Bank Transfer,No
C05746,57,F,16,109.53,1752.48,Month-to-Month,Mailed Check,No
C05747,34,M,8,110.88,887.04,One Year,Electronic Check,Yes
C05748,32,F,43,93.96,4040.28,Month-to-Month,Credit Card,No
C05749,59,M,8,30.7,245.6,Two Year,Bank Transfer,Yes
C05750,32,M,54,63.81,3445.74,Month-to-Month,Electronic Check,No
